impression_event_id,query_id,search_event_id,user_id,session_id,event_ts,search_mode,merchant_id,merchant_name,rank_position,base_rank_score,final_rank_score,distance_km,route_distance_proxy,detour_proxy,reason_tags
imp_evt_00534,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:28+00:00,on_route,ChIJaWwZs_8rdTERZRVK4X5LewY,Trung Tâm Nâng Cấp & Phụ Kiện Ô Tô - VICARE AUTO,14,0.730245,0.777183,,1.0336087836272316,0.4058533845025032,low_detour|high_rating|trusted|open_now|service_rich|exterior_wash|interior_cleaning
imp_evt_00535,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:30+00:00,on_route,ChIJexLMReMrdTERBdtmTTwDRAA,Tiệm Rửa Xe Bọt Tuyết - Thay Nhớt Khánh Nhân,15,0.480864,0.776505,,0.0943363142239003,0.0042443562388676,on_corridor|low_detour|open_now|exterior_wash|car_supported
imp_evt_00536,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:32+00:00,on_route,ChIJD8_xMecrdTERbto7m7NZdcg,Tiệm Rửa Xe Bảo Hoàng,16,0.501728,0.775655,,0.2345882063589915,0.016767013342072,on_corridor|low_detour|open_now|exterior_wash|car_supported
imp_evt_00537,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:34+00:00,on_route,ChIJgSi0jeArdTERVfVaVYFHD1I,Tiệm Rửa Xe 33,17,0.558068,0.775121,,0.5588741162743773,0.0943746061921526,on_corridor|low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00538,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:36+00:00,on_route,ChIJmR_HbS8rdTERW_MPC6TllGQ,Rửa xe,18,0.545864,0.774903,,0.4266081349903082,0.267137259890065,on_corridor|low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00539,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:38+00:00,on_route,ChIJ5WuTUBgrdTERtF8COGP7HMk,Shitek Auto Detailing Tân Phú,19,0.630308,0.760151,,0.7099839364729847,0.2728525026835218,on_corridor|low_detour|high_rating|open_now|service_rich|exterior_wash|detailing
imp_evt_00540,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:40+00:00,on_route,ChIJq13uK6srdTERcKOBUF343aQ,Rửa Xe Gia Bảo,20,0.608068,0.759767,,0.7025863391004588,0.1252153113706882,on_corridor|low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00541,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:42+00:00,on_route,ChIJI8kaYxIrdTERXYuIND-_3ic,Rửa Xe OTO Thắng-Tiến,21,0.418572,0.759189,,0.0141472540230524,0.0001135682844015,on_corridor|low_detour|exterior_wash|car_supported
imp_evt_00542,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:44+00:00,on_route,ChIJbeOvk1cpdTERJuxjZlCAdHg,Tiệm Rửa Xe Bảo Minh,22,0.558068,0.754443,,0.6989443306916071,0.3037693920872062,on_corridor|low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00543,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:46+00:00,on_route,ChIJsUb44OErdTERLZRoEGZHttc,Rửa xe tự động Tiến Bộ,23,0.570864,0.747893,,0.7759756391237896,0.2144990468154706,on_corridor|low_detour|high_rating|open_now|service_rich|exterior_wash|fast_lane
imp_evt_00544,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:48+00:00,on_route,ChIJT53MetordTERYUcGsCKCEdw,GRAGE - RỬA XE HOÀNG BÁCH OIL DEPOT,24,0.573444,0.745425,,0.9085745118325508,0.2428320694023504,on_corridor|low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00545,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:50+00:00,on_route,ChIJLeRnKbUpdTERnp0hBlwn0es,TIỆM RỬA XE HỒNG PHÚC,25,0.567296,0.743912,,0.7337294416109978,0.74951944073878,on_corridor|low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00546,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:52+00:00,on_route,ChIJuc2eU-8rdTERRAGZtIvziVo,Cầu Nâng 1 Trụ Rửa Xe Ô Tô TAGORE,26,0.611137,0.737386,,0.6979133638392683,0.1052030797838128,on_corridor|low_detour|trusted|open_now|exterior_wash|car_supported
imp_evt_00547,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:54+00:00,on_route,ChIJrfXCEZQrdTER5h7XQ-RQ4VA,Rửa Xe Nguyễn - Sơn,27,0.544308,0.735373,,0.5095796271360472,0.6673903481022876,on_corridor|low_detour|high_rating|trusted|exterior_wash|car_supported
imp_evt_00548,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:56+00:00,on_route,ChIJT_0lGQArdTERaQb3NJy4Io8,Trung tâm chăm sóc rửa xe Anh Em,28,0.628932,0.735089,,1.0499265478150728,0.2356387774561312,low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00549,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:58+00:00,on_route,ChIJwyhdiEsqdTERh06rOjUU_B0,"Tiệm rửa xe, vá lốp ôtô & xe máy Số 1",29,0.646936,0.729732,,1.1177501374853098,0.2801416221683173,low_detour|high_rating|open_now|service_rich|exterior_wash|car_supported
imp_evt_00550,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:00+00:00,on_route,ChIJlZpef4grdTER7hfoHz9oAQM,Dịch Vụ Rửa Xe Tự Động Tiên Tiến,30,0.593572,0.728367,,0.8135766197907857,0.2238728060156454,on_corridor|low_detour|open_now|service_rich|exterior_wash|fast_lane
imp_evt_00551,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:02+00:00,on_route,ChIJAbCPoksqdTERvid1a9rOs9c,Rửa Xe 29,31,0.554296,0.727451,,0.9876978086350732,0.2179011943995039,on_corridor|low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00552,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:04+00:00,on_route,ChIJa0Ioe3kvdTERneUe8H-ItFc,Rửa xe bọt tuyết 34,32,0.558068,0.723471,,0.6898663744759502,1.3044717004322504,on_corridor|low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00553,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:06+00:00,on_route,ChIJPZmXbh8rdTERGxpIuP3LKdg,Rửa xe ô tô xe máy,33,0.57416,0.713772,,1.1115695048658554,0.3784703466857575,low_detour|open_now|service_rich|exterior_wash|car_supported
imp_evt_00554,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:08+00:00,on_route,ChIJ_-SKGKoudTERHDEBvqz3CPU,Rửa Xe - Thay Nhớt Thuạn Lợi,34,0.545864,0.69158,,0.8221742512228776,1.6409487831930143,on_corridor|high_rating|open_now|exterior_wash|car_supported
imp_evt_00555,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:10+00:00,on_route,ChIJoXZmyu4rdTERbuUsj31vz1c,Tiệm Rửa Xe Tân Bình,35,0.480864,0.689093,,0.8947017536942302,0.2357606265872149,on_corridor|low_detour|open_now|exterior_wash|car_supported
imp_evt_00556,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:12+00:00,on_route,ChIJY8lsYOMrdTERMK1y_tV4cFc,Rửa xe Tý,36,0.408444,0.687913,,0.5724124503252995,0.2782292293924353,on_corridor|low_detour|exterior_wash|car_supported
imp_evt_00557,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:14+00:00,on_route,ChIJkdLNs_srdTERQF25_xnbgJ0,Ngọc Sang Auto - Đồ Chơi Xe Hơi Tân Phú,37,0.608644,0.67693,,1.4859813235277544,0.6571799316215508,low_detour|trusted|open_now|car_supported
imp_evt_00558,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:16+00:00,on_route,ChIJC8RJnIwvdTER83b1UlHd4Xs,Rửa xe Vườn Lài,38,0.545864,0.675468,,0.928767192508818,1.8121038939838456,on_corridor|high_rating|open_now|exterior_wash|car_supported
imp_evt_00559,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:18+00:00,on_route,ChIJ660DJwArdTERaswe-O5w_A4,Tiệm rửa xe ôtô xe máy,39,0.570864,0.675069,,1.3933643223526662,0.5624685327525931,low_detour|high_rating|open_now|service_rich|exterior_wash|car_supported
imp_evt_00560,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:20+00:00,on_route,ChIJgwl_xBUrdTER3un7g5zC5cY,Cho thuê xe tự lái và có tài Hóc Môn,40,0.65838,0.669768,,1.7492236935813934,1.028286106893697,low_detour|high_rating|popular|trusted|open_now|car_supported
imp_evt_00561,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:22+00:00,on_route,ChIJndqxqskrdTERUv8TK3yNMA0,Rửa xe Thương Đoàn,41,0.332228,0.665364,,0.2188240018708834,0.0126159896719144,on_corridor|low_detour|exterior_wash|car_supported
imp_evt_00562,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:24+00:00,on_route,ChIJTWxEfyUrdTERK5FoRgrpB2U,ADTEDEK Detailing | Dịch Vụ Rửa & Chăm Sóc Xe,42,0.620177,0.665272,,1.5297060119173778,0.4854608072994075,low_detour|open_now|service_rich|exterior_wash|detailing
imp_evt_00563,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:26+00:00,on_route,ChIJK7D8m28pdTEREKgyK6aySo8,Auto Care 68 - Chăm Sóc Xe Hơi Quận 12,43,0.721274,0.664824,,2.0828785693633245,0.8909280650259479,low_detour|high_rating|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00564,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:28+00:00,on_route,ChIJSc-2EWYpdTER86cfOB3XWws,Rửa xe máy,44,0.446879,0.663671,,0.9323397490058412,0.4158599288189215,on_corridor|low_detour|service_rich|exterior_wash|car_supported
imp_evt_00565,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:30+00:00,on_route,ChIJ6cG9LpordTER2-KaPOsMb7U,Hệ Thống Rửa Xe Siêu Nhân Xanh,45,0.616728,0.659539,,1.6249826641995826,0.552799493507333,low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00566,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:32+00:00,on_route,ChIJTWkqpMArdTER-wxvgnjxLIo,Tiệm Rửa Xe Minh Thuần,46,0.447228,0.639177,,1.2702451876226968,0.3592924767118006,low_detour|high_rating|exterior_wash|car_supported
imp_evt_00567,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:34+00:00,on_route,ChIJvxjCZQArdTERbx0gfTlKUB8,Tiệm Rửa Xe ÔTÔ & Xe Máy Dũng Hoàng,47,0.370864,0.638586,,0.8826130227861012,0.1719141018026704,on_corridor|low_detour|high_rating|service_rich|exterior_wash|car_supported
imp_evt_00568,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:36+00:00,on_route,ChIJ97n0EyErdTERKXa0j4I8VG8,Rửa xe Tin Tin,48,0.447228,0.628721,,1.260099855097733,0.7193618518701097,low_detour|high_rating|exterior_wash|car_supported
imp_evt_00569,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:38+00:00,on_route,ChIJ8fZM-OwvdTER_f1tQEM9__I,Rửa xe Ô Tô - Xe Máy Kiết Lân,49,0.656308,0.615156,,1.5575345729798171,2.666008436945834,high_rating|open_now|service_rich|exterior_wash|car_supported
imp_evt_00570,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:40+00:00,on_route,ChIJw-9kyAgqdTERA0bZazcMx1o,Tiệm Rửa Xe Phú Quý,50,0.558068,0.612862,,1.7191475691501896,1.5455711383075936,high_rating|open_now|exterior_wash|car_supported
imp_evt_00571,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:42+00:00,on_route,ChIJbaNRdtnVdDERmhzyYcznyZo,Rửa Xe Hoàng Gia Việt,51,0.620936,0.603864,,1.5166876154420148,2.476598069073919,open_now|service_rich|exterior_wash|ev_safe
imp_evt_00572,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:44+00:00,on_route,ChIJuebhunwpdTER11Ktb4AyQSg,"Trung tâm chăm sóc, đồ chơi xe hơi Since 1985 Auto",52,0.658455,0.603207,,2.2908412672934872,1.0830975933944431,low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00573,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:46+00:00,on_route,ChIJg3q4BHMpdTERTvfOjDMAfnw,Trung tâm Chăm sóc xe chuyên nghiệp Minh Huy,53,0.741238,0.600752,,2.681659724865804,1.4230891342445735,low_detour|high_rating|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00574,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:48+00:00,on_route,ChIJZcUIDgApdTERdA46njrocSk,bãi giữ xe Tiến Dương,54,0.558068,0.582299,,2.193316566662982,1.0165210266694693,low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00575,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:50+00:00,on_route,ChIJaRNnpqUpdTERc_-eo8TslVY,Prime Shine Detailing - Rửa Xe Ô Tô Tân Bình- Giữ Xe 24/24,55,0.708081,0.578976,,2.4587500970191987,2.022937712015036,high_rating|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00576,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:52+00:00,on_route,ChIJuY52JmcpdTERhgDnRu-RC2s,Tiệm Rửa Xe Út,56,0.440944,0.576001,,1.716602125391485,0.8273470716346569,low_detour|high_rating|exterior_wash|car_supported
imp_evt_00577,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:54+00:00,on_route,ChIJyxtU8vfVdDERw-9qLa1MK8M,Tiệm Rửa Xe Thay Nhớt Hoàng Quân,57,0.633572,0.566063,,2.0651875031863725,2.449201236334181,high_rating|open_now|exterior_wash|car_supported
imp_evt_00578,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:56+00:00,on_route,ChIJbZCluZDXdDER8jX1ufWzReU,"Rửa xe , chăm sóc xe VERA CAR CARE 2",58,0.533068,0.564934,,1.8444949135566229,1.2832538112375431,low_detour|high_rating|service_rich|exterior_wash|detailing
imp_evt_00579,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:58+00:00,on_route,ChIJlSkmTjwrdTERdX5Kgq_CYKA,Rửa xe gia đình,59,0.608068,0.564682,,2.230950999359627,1.451366313343316,low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00580,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:00+00:00,on_route,ChIJsVkt-KstdTERJRNTjAS1Kng,Rửa Xe Bình Long,60,0.564072,0.560783,,1.765336618683377,3.179474447981999,high_rating|open_now|exterior_wash|car_supported
imp_evt_00581,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:02+00:00,on_route,ChIJ7RD6mUQpdTERda6cUV17nPc,Rửa xe máy,61,0.652753,0.556216,,2.253494339458052,2.3164080236444455,open_now|service_rich|exterior_wash|car_supported
imp_evt_00582,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:04+00:00,on_route,ChIJgfiozZcrdTERgrpi6nzaZUw,Tiệm Rửa Xe Lợi,62,0.545864,0.547577,,2.3934753765513506,1.228881575843019,low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00583,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:06+00:00,on_route,ChIJEWSSaQArdTER_6KocSIDZcs,Bãi Xe Rửa Xe Thành Cường,63,0.616728,0.547547,,2.353242609260638,1.7822243773003628,high_rating|open_now|exterior_wash|car_supported
imp_evt_00584,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:08+00:00,on_route,ChIJqyScx6gvdTERn7780zpzSEs,Rửa xe Trọng Hữu,64,0.665363,0.534997,,2.0879427520013207,4.016548333423959,high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00585,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:10+00:00,on_route,ChIJ85Fp_6otdTERGmUNEVAXaBs,Rưa xe Nhựt Linh,65,0.595864,0.531863,,2.291214399556379,2.0431447353186183,high_rating|open_now|exterior_wash|car_supported
imp_evt_00586,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:12+00:00,on_route,ChIJLQDJI4MtdTER4cu80KJiWs4,"RỬA XE VÁ VỎ Ô TÔ, MOTO HUY TIẾN",66,0.426137,0.520299,,1.5728476205079025,2.7605627669764488,exterior_wash|car_supported
imp_evt_00587,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:14+00:00,on_route,ChIJd1yMf7YvdTERJDoGEVtrQy0,RỬA XE CHĂM SÓC XE Ô TÔ CHUYÊN NGHIỆP - LUX AUTO DETAILING,67,0.612205,0.516175,,2.0225213815233563,3.470234687394369,open_now|service_rich|exterior_wash|detailing
imp_evt_00588,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:16+00:00,on_route,ChIJ4125gUwpdTERrnzAA-z9GJs,TIỆM RỬA XE THAY NHỚT 25,68,0.602932,0.510056,,2.2145169356708956,3.141491758036647,high_rating|open_now|exterior_wash|car_supported
imp_evt_00589,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:18+00:00,on_route,ChIJKXdY1iwrdTER2OyuGxR9dWI,Rửa xe Nam Vi,69,0.573444,0.508811,,2.681689076956445,2.1043101233962194,high_rating|open_now|exterior_wash|car_supported
imp_evt_00590,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:20+00:00,on_route,ChIJocY7RBwsdTERRio-1BfS-60,Tiệm Rửa Xe Hoàng Uyên,70,0.473444,0.508534,,1.767141393805178,3.414248273574934,high_rating|exterior_wash|car_supported
imp_evt_00591,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:22+00:00,on_route,ChIJ8cgcDQArdTERJKCORLEdiKk,Cầm đồ 253 & Giữ xe và rửa xe oto 24/24,71,0.576932,0.498793,,2.5903996245936045,1.812931759097463,open_now|exterior_wash|car_supported
imp_evt_00592,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:24+00:00,on_route,ChIJY_PppkgrdTERa_QtKO4qXgI,Bãi Giữ Xe - Rửa Xe Ô Tô 24/24 Gia Khang,72,0.466092,0.492947,,2.1399513926663936,1.64104788494231,exterior_wash|car_supported
imp_evt_00593,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:26+00:00,on_route,ChIJ7ccfhX0rdTERPu1BlnIPX1U,Rửa xe ô tô xe máy Anh Hạ,73,0.620864,0.491362,,2.8573623580340404,1.7335128006065226,high_rating|open_now|service_rich|exterior_wash|car_supported
imp_evt_00594,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:28+00:00,on_route,ChIJJbmfLo8pdTERoAEm9vXAuW8,Rửa Xe 16,74,0.545864,0.490778,,2.8386024914088543,1.6145572636992591,high_rating|open_now|exterior_wash|car_supported
imp_evt_00595,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:30+00:00,on_route,ChIJTYZFewDVdDERzcNshupbMXU,Tiệm sửa xe,75,0.458068,0.488362,,1.9334092792679016,3.211526618443987,high_rating|exterior_wash|car_supported
imp_evt_00596,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:32+00:00,on_route,ChIJR49LHcItdTERIiTJj8DLsa0,XE ĐẸP DETAILING - ĐỘ XE Ô TÔ - ĐỖ XE 24/24 - RỬA XE,76,0.748584,0.480693,,2.6051327291249113,5.175678637751695,high_rating|popular|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00597,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:34+00:00,on_route,ChIJzcBUKSUpdTERVr4l5CEefjo,Dịch vụ rửa xe Bo,77,0.345864,0.477673,,1.9455648312481064,1.690153184191212,high_rating|exterior_wash|car_supported
imp_evt_00598,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:36+00:00,on_route,ChIJV2MBXPXVdDERrqBqk44dkt8,Garage Thuận Phát,78,0.578932,0.465597,,2.332475475295042,4.669019826077676,high_rating|open_now|exterior_wash|car_supported
imp_evt_00599,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:38+00:00,on_route,ChIJSxP8MwYtdTERSJoQpDIRBDM,RỬA XE CƯỜNG THỊNH,79,0.623444,0.4399,,2.9155041331620186,3.533462164483721,high_rating|open_now|exterior_wash|car_supported
imp_evt_00600,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:40+00:00,on_route,ChIJlW1eDPYpdTERQ05dcDLl6Uk,Trung Tâm Rửa & Chăm Sóc Xe Minh Dũng,80,0.452944,0.423753,,2.8630139335934235,1.9528590928712009,high_rating|service_rich|exterior_wash|detailing
imp_evt_00601,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:42+00:00,on_route,ChIJXSiFtJzVdDER2nLn6TYMnhc,Tiệm Rửa Xe Thái,81,0.545864,0.413683,,2.5284321484133088,5.008174945135272,high_rating|open_now|exterior_wash|car_supported
imp_evt_00602,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:44+00:00,on_route,ChIJ9VaAAITVdDER31gtQy0qecw,Rửa Xe Boss,82,0.361932,0.408545,,1.9557461220740149,3.812867104072728,exterior_wash|car_supported
imp_evt_00603,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:46+00:00,on_route,ChIJBVGXtx4pdTERLe9VRcHr_Ao,Rửa xe hơi,83,0.501728,0.401058,,2.7159852275688627,3.986233177434782,open_now|exterior_wash|car_supported
imp_evt_00604,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:48+00:00,on_route,ChIJ8ejDhhYsdTER38GORUgRfBs,Quán rửa xe Mười 305/11,84,0.503091,0.388316,,2.7069009337628316,4.464115913341171,open_now|exterior_wash|car_supported
imp_evt_00605,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:50+00:00,on_route,ChIJL48FotcpdTEREQrDaq63f5Q,Nội thất ôtô Sài Thành,85,0.370864,0.384034,,2.861023551583793,1.952066732147488,high_rating|service_rich|exterior_wash|interior_cleaning
imp_evt_00606,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:52+00:00,on_route,ChIJwYnMSAAtdTERnVEwCXlMctE,Rửa xe máy - ô tô,86,0.658572,0.376483,,2.953403916586803,5.808157780658766,high_rating|open_now|service_rich|exterior_wash|car_supported
imp_evt_00607,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:54+00:00,on_route,ChIJQ1JvToPVdDER_eirCvuzVzA,Tiệm Rửa Xe Đức Hanh 888,87,0.426932,0.319444,,2.737442706203367,5.411585218824792,exterior_wash|car_supported
imp_evt_00608,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:56+00:00,on_route,ChIJv3xb5istdTERLeEj_viEUDI,Rửa / Sửa Xe Ô Tô Gia Hào,88,0.374932,0.307091,,2.99392547617504,3.98977470205204,exterior_wash|car_supported
imp_evt_00609,route_q_008,search_evt_0020,user_002,session_002_03,2026-03-22T11:13:02+00:00,on_route,ChIJv7ct6zMvdTERf-RfP3cNIyk,Rửa Xe 170,1,0.811,0.826731,,1.2223899703469372,0.2194965725683317,low_detour|high_rating|popular|trusted|open_now|exterior_wash|car_supported
imp_evt_00610,route_q_008,search_evt_0020,user_002,session_002_03,2026-03-22T11:13:04+00:00,on_route,ChIJ35wD6AIvdTERcdM5ZxvwoYA,Dịch Vụ Rửa Xe A Thuận,2,0.613364,0.821927,,0.2193408932339364,0.0108788516712579,on_corridor|low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00611,route_q_008,search_evt_0020,user_002,session_002_03,2026-03-22T11:13:06+00:00,on_route,ChIJK6JHgKsodTERm6UGeCKw7so,Rửa Xe - Thay Nhớt Tấn Phong,3,0.547228,0.817603,,0.1164037947977498,0.0021376703286861,on_corridor|low_detour|high_rating|open_now|exterior_wash|car_supported
imp_evt_00612,route_q_008,search_evt_0020,user_002,session_002_03,2026-03-22T11:13:08+00:00,on_route,ChIJh49VXwQvdTERteVbwQETYQM,Dịch Vụ Rửa Xe 109,4,0.674013,0.813258,,0.742623329411244,0.1136718705282149,on_corridor|low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00613,route_q_008,search_evt_0020,user_002,session_002_03,2026-03-22T11:13:10+00:00,on_route,ChIJy7RnTAAvdTERuHa74kwoWG0,"Bãi Giữ Xe, Rửa Xe Ôtô 635 Nguyễn Trãi",5,0.585205,0.805461,,0.5184481527634169,0.0986668856795613,on_corridor|low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
imp_evt_00614,route_q_008,search_evt_0020,user_002,session_002_03,2026-03-22T11:13:12+00:00,on_route,ChIJL1E_ZgApdTEROZWFCBEC05w,Rửa Xe Top 179,6,0.581513,0.794177,,0.7253992564244631,0.0919198212024134,on_corridor|low_detour|high_rating|trusted|open_now|exterior_wash
imp_evt_00615,route_q_008,search_evt_0020,user_002,session_002_03,2026-03-22T11:13:14+00:00,on_route,ChIJLXbu5dIvdTER7g8ZL14rluM,Ánh Dương Detailing,7,0.728758,0.785283,,1.1270719708284327,0.6619664265533949,low_detour|high_rating|popular|trusted|open_now|service_rich|exterior_wash|detailing
imp_evt_00616,route_q_008,search_evt_0020,user_002,session_002_03,2026-03-22T11:13:16+00:00,on_route,ChIJmWMY5WQpdTERo53lf4hICZA,Rửa xe ô tô tự động JetX - Xô Viết Nghệ Tĩnh,8,0.662592,0.78138,,0.8680311151403404,0.1158224940673591,on_corridor|low_detour|high_rating|trusted|open_now|service_rich|exterior_wash|fast_lane
imp_evt_00617,route_q_008,search_evt_0020,user_002,session_002_03,2026-03-22T11:13:18+00:00,on_route,ChIJeUtNRwAvdTEReYPFG0EmXTA,Rửa xe oto xe máy SBS,9,0.781404,0.776119,,1.426099149093324,0.2982067189599586,low_detour|high_rating|trusted|open_now|service_rich|exterior_wash|car_supported
imp_evt_00618,route_q_008,search_evt_0020,user_002,session_002_03,2026-03-22T11:13:20+00:00,on_route,ChIJKbcy81UudTERkpGdL9UcyRE,Wash & Oil - Trung Tâm Đầu Nhớt Và Rửa Xe Chuyên Nghiệp,10,0.520864,0.775369,,0.4863427345085843,0.0869099347014703,on_corridor|low_detour|high_rating|open_now|exterior_wash
imp_evt_00619,route_q_008,search_evt_0020,user_002,session_002_03,2026-03-22T11:13:22+00:00,on_route,ChIJob1-EQApdTERdNwTTxpM6tM,Rửa Xe Hữu Cảnh,11,0.445864,0.775048,,0.0119607924025388,2.453628470533431e-05,on_corridor|low_detour|high_rating|exterior_wash|car_supported
imp_evt_00620,route_q_008,search_evt_0020,user_002,session_002_03,2026-03-22T11:13:24+00:00,on_route,ChIJBRwQhiEvdTER3nNM1IQr4AU,Rửa xe 100B,12,0.635013,0.772742,,0.9227205445778144,0.1475234908028788,on_corridor|low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
