slot_event_id,query_id,search_event_id,user_id,session_id,event_ts,search_mode,merchant_id,merchant_name,slot_event_type,slot_id,slot_start_ts,slot_end_ts,slot_rank,slot_selected,booking_event_id
slot_evt_000528,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:53+00:00,on_route,ChIJy9M7QJUrdTERvTZsqYv0tBw,Rửa Xe Ngày Và Đêm U G,slot_selected,ChIJy9M7QJUrdTERvTZsqYv0tBw_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,True,
slot_evt_000529,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:48+00:00,on_route,ChIJy9M7QJUrdTERvTZsqYv0tBw,Rửa Xe Ngày Và Đêm U G,slot_shown,ChIJy9M7QJUrdTERvTZsqYv0tBw_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000530,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:52+00:00,on_route,ChIJy9M7QJUrdTERvTZsqYv0tBw,Rửa Xe Ngày Và Đêm U G,slot_shown,ChIJy9M7QJUrdTERvTZsqYv0tBw_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000531,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:49+00:00,on_route,ChIJaWwZs_8rdTERZRVK4X5LewY,Trung Tâm Nâng Cấp & Phụ Kiện Ô Tô - VICARE AUTO,slot_shown,ChIJaWwZs_8rdTERZRVK4X5LewY_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000532,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:53+00:00,on_route,ChIJaWwZs_8rdTERZRVK4X5LewY,Trung Tâm Nâng Cấp & Phụ Kiện Ô Tô - VICARE AUTO,slot_shown,ChIJaWwZs_8rdTERZRVK4X5LewY_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000533,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:57+00:00,on_route,ChIJaWwZs_8rdTERZRVK4X5LewY,Trung Tâm Nâng Cấp & Phụ Kiện Ô Tô - VICARE AUTO,slot_shown,ChIJaWwZs_8rdTERZRVK4X5LewY_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000534,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:39+00:00,on_route,ChIJexLMReMrdTERBdtmTTwDRAA,Tiệm Rửa Xe Bọt Tuyết - Thay Nhớt Khánh Nhân,slot_shown,ChIJexLMReMrdTERBdtmTTwDRAA_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000535,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:43+00:00,on_route,ChIJexLMReMrdTERBdtmTTwDRAA,Tiệm Rửa Xe Bọt Tuyết - Thay Nhớt Khánh Nhân,slot_shown,ChIJexLMReMrdTERBdtmTTwDRAA_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000536,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T10:59:47+00:00,on_route,ChIJexLMReMrdTERBdtmTTwDRAA,Tiệm Rửa Xe Bọt Tuyết - Thay Nhớt Khánh Nhân,slot_shown,ChIJexLMReMrdTERBdtmTTwDRAA_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000537,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:04+00:00,on_route,ChIJuc2eU-8rdTERRAGZtIvziVo,Cầu Nâng 1 Trụ Rửa Xe Ô Tô TAGORE,slot_shown,ChIJuc2eU-8rdTERRAGZtIvziVo_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000538,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:08+00:00,on_route,ChIJuc2eU-8rdTERRAGZtIvziVo,Cầu Nâng 1 Trụ Rửa Xe Ô Tô TAGORE,slot_shown,ChIJuc2eU-8rdTERRAGZtIvziVo_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000539,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:12+00:00,on_route,ChIJuc2eU-8rdTERRAGZtIvziVo,Cầu Nâng 1 Trụ Rửa Xe Ô Tô TAGORE,slot_shown,ChIJuc2eU-8rdTERRAGZtIvziVo_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000540,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:21+00:00,on_route,ChIJuc2eU-8rdTERRAGZtIvziVo,Cầu Nâng 1 Trụ Rửa Xe Ô Tô TAGORE,slot_selected,ChIJuc2eU-8rdTERRAGZtIvziVo_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,True,
slot_evt_000541,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:09+00:00,on_route,ChIJrfXCEZQrdTER5h7XQ-RQ4VA,Rửa Xe Nguyễn - Sơn,slot_shown,ChIJrfXCEZQrdTER5h7XQ-RQ4VA_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000542,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:13+00:00,on_route,ChIJrfXCEZQrdTER5h7XQ-RQ4VA,Rửa Xe Nguyễn - Sơn,slot_shown,ChIJrfXCEZQrdTER5h7XQ-RQ4VA_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000543,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:17+00:00,on_route,ChIJrfXCEZQrdTER5h7XQ-RQ4VA,Rửa Xe Nguyễn - Sơn,slot_shown,ChIJrfXCEZQrdTER5h7XQ-RQ4VA_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000544,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:14+00:00,on_route,ChIJT_0lGQArdTERaQb3NJy4Io8,Trung tâm chăm sóc rửa xe Anh Em,slot_shown,ChIJT_0lGQArdTERaQb3NJy4Io8_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000545,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:18+00:00,on_route,ChIJT_0lGQArdTERaQb3NJy4Io8,Trung tâm chăm sóc rửa xe Anh Em,slot_shown,ChIJT_0lGQArdTERaQb3NJy4Io8_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000546,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:27+00:00,on_route,ChIJT_0lGQArdTERaQb3NJy4Io8,Trung tâm chăm sóc rửa xe Anh Em,slot_selected,ChIJT_0lGQArdTERaQb3NJy4Io8_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,True,
slot_evt_000547,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:22+00:00,on_route,ChIJT_0lGQArdTERaQb3NJy4Io8,Trung tâm chăm sóc rửa xe Anh Em,slot_shown,ChIJT_0lGQArdTERaQb3NJy4Io8_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000548,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:19+00:00,on_route,ChIJwyhdiEsqdTERh06rOjUU_B0,"Tiệm rửa xe, vá lốp ôtô & xe máy Số 1",slot_shown,ChIJwyhdiEsqdTERh06rOjUU_B0_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000549,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:28+00:00,on_route,ChIJwyhdiEsqdTERh06rOjUU_B0,"Tiệm rửa xe, vá lốp ôtô & xe máy Số 1",slot_selected,ChIJwyhdiEsqdTERh06rOjUU_B0_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,True,booking_evt_00055
slot_evt_000550,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:23+00:00,on_route,ChIJwyhdiEsqdTERh06rOjUU_B0,"Tiệm rửa xe, vá lốp ôtô & xe máy Số 1",slot_shown,ChIJwyhdiEsqdTERh06rOjUU_B0_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000551,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:27+00:00,on_route,ChIJwyhdiEsqdTERh06rOjUU_B0,"Tiệm rửa xe, vá lốp ôtô & xe máy Số 1",slot_shown,ChIJwyhdiEsqdTERh06rOjUU_B0_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000552,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:19+00:00,on_route,ChIJa0Ioe3kvdTERneUe8H-ItFc,Rửa xe bọt tuyết 34,slot_shown,ChIJa0Ioe3kvdTERneUe8H-ItFc_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000553,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:23+00:00,on_route,ChIJa0Ioe3kvdTERneUe8H-ItFc,Rửa xe bọt tuyết 34,slot_shown,ChIJa0Ioe3kvdTERneUe8H-ItFc_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000554,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:27+00:00,on_route,ChIJa0Ioe3kvdTERneUe8H-ItFc,Rửa xe bọt tuyết 34,slot_shown,ChIJa0Ioe3kvdTERneUe8H-ItFc_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000555,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:29+00:00,on_route,ChIJ_-SKGKoudTERHDEBvqz3CPU,Rửa Xe - Thay Nhớt Thuạn Lợi,slot_shown,ChIJ_-SKGKoudTERHDEBvqz3CPU_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000556,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:33+00:00,on_route,ChIJ_-SKGKoudTERHDEBvqz3CPU,Rửa Xe - Thay Nhớt Thuạn Lợi,slot_shown,ChIJ_-SKGKoudTERHDEBvqz3CPU_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000557,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:42+00:00,on_route,ChIJ_-SKGKoudTERHDEBvqz3CPU,Rửa Xe - Thay Nhớt Thuạn Lợi,slot_selected,ChIJ_-SKGKoudTERHDEBvqz3CPU_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,True,booking_evt_00056
slot_evt_000558,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:37+00:00,on_route,ChIJ_-SKGKoudTERHDEBvqz3CPU,Rửa Xe - Thay Nhớt Thuạn Lợi,slot_shown,ChIJ_-SKGKoudTERHDEBvqz3CPU_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000559,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:19+00:00,on_route,ChIJoXZmyu4rdTERbuUsj31vz1c,Tiệm Rửa Xe Tân Bình,slot_shown,ChIJoXZmyu4rdTERbuUsj31vz1c_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000560,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:23+00:00,on_route,ChIJoXZmyu4rdTERbuUsj31vz1c,Tiệm Rửa Xe Tân Bình,slot_shown,ChIJoXZmyu4rdTERbuUsj31vz1c_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000561,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:27+00:00,on_route,ChIJoXZmyu4rdTERbuUsj31vz1c,Tiệm Rửa Xe Tân Bình,slot_shown,ChIJoXZmyu4rdTERbuUsj31vz1c_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000562,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:24+00:00,on_route,ChIJY8lsYOMrdTERMK1y_tV4cFc,Rửa xe Tý,slot_shown,ChIJY8lsYOMrdTERMK1y_tV4cFc_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000563,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:28+00:00,on_route,ChIJY8lsYOMrdTERMK1y_tV4cFc,Rửa xe Tý,slot_shown,ChIJY8lsYOMrdTERMK1y_tV4cFc_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000564,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:32+00:00,on_route,ChIJY8lsYOMrdTERMK1y_tV4cFc,Rửa xe Tý,slot_shown,ChIJY8lsYOMrdTERMK1y_tV4cFc_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000565,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:34+00:00,on_route,ChIJndqxqskrdTERUv8TK3yNMA0,Rửa xe Thương Đoàn,slot_shown,ChIJndqxqskrdTERUv8TK3yNMA0_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000566,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:38+00:00,on_route,ChIJndqxqskrdTERUv8TK3yNMA0,Rửa xe Thương Đoàn,slot_shown,ChIJndqxqskrdTERUv8TK3yNMA0_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000567,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:42+00:00,on_route,ChIJndqxqskrdTERUv8TK3yNMA0,Rửa xe Thương Đoàn,slot_shown,ChIJndqxqskrdTERUv8TK3yNMA0_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000568,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:39+00:00,on_route,ChIJTWxEfyUrdTERK5FoRgrpB2U,ADTEDEK Detailing | Dịch Vụ Rửa & Chăm Sóc Xe,slot_shown,ChIJTWxEfyUrdTERK5FoRgrpB2U_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000569,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:43+00:00,on_route,ChIJTWxEfyUrdTERK5FoRgrpB2U,ADTEDEK Detailing | Dịch Vụ Rửa & Chăm Sóc Xe,slot_shown,ChIJTWxEfyUrdTERK5FoRgrpB2U_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000570,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:47+00:00,on_route,ChIJTWxEfyUrdTERK5FoRgrpB2U,ADTEDEK Detailing | Dịch Vụ Rửa & Chăm Sóc Xe,slot_shown,ChIJTWxEfyUrdTERK5FoRgrpB2U_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000571,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:49+00:00,on_route,ChIJw-9kyAgqdTERA0bZazcMx1o,Tiệm Rửa Xe Phú Quý,slot_shown,ChIJw-9kyAgqdTERA0bZazcMx1o_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000572,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:53+00:00,on_route,ChIJw-9kyAgqdTERA0bZazcMx1o,Tiệm Rửa Xe Phú Quý,slot_shown,ChIJw-9kyAgqdTERA0bZazcMx1o_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000573,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:57+00:00,on_route,ChIJw-9kyAgqdTERA0bZazcMx1o,Tiệm Rửa Xe Phú Quý,slot_shown,ChIJw-9kyAgqdTERA0bZazcMx1o_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000574,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:54+00:00,on_route,ChIJbaNRdtnVdDERmhzyYcznyZo,Rửa Xe Hoàng Gia Việt,slot_shown,ChIJbaNRdtnVdDERmhzyYcznyZo_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000575,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:58+00:00,on_route,ChIJbaNRdtnVdDERmhzyYcznyZo,Rửa Xe Hoàng Gia Việt,slot_shown,ChIJbaNRdtnVdDERmhzyYcznyZo_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000576,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:02+00:00,on_route,ChIJbaNRdtnVdDERmhzyYcznyZo,Rửa Xe Hoàng Gia Việt,slot_shown,ChIJbaNRdtnVdDERmhzyYcznyZo_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000577,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:09+00:00,on_route,ChIJZcUIDgApdTERdA46njrocSk,bãi giữ xe Tiến Dương,slot_shown,ChIJZcUIDgApdTERdA46njrocSk_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000578,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:13+00:00,on_route,ChIJZcUIDgApdTERdA46njrocSk,bãi giữ xe Tiến Dương,slot_shown,ChIJZcUIDgApdTERdA46njrocSk_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000579,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:17+00:00,on_route,ChIJZcUIDgApdTERdA46njrocSk,bãi giữ xe Tiến Dương,slot_shown,ChIJZcUIDgApdTERdA46njrocSk_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000580,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:00:59+00:00,on_route,ChIJaRNnpqUpdTERc_-eo8TslVY,Prime Shine Detailing - Rửa Xe Ô Tô Tân Bình- Giữ Xe 24/24,slot_shown,ChIJaRNnpqUpdTERc_-eo8TslVY_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000581,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:03+00:00,on_route,ChIJaRNnpqUpdTERc_-eo8TslVY,Prime Shine Detailing - Rửa Xe Ô Tô Tân Bình- Giữ Xe 24/24,slot_shown,ChIJaRNnpqUpdTERc_-eo8TslVY_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000582,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:07+00:00,on_route,ChIJaRNnpqUpdTERc_-eo8TslVY,Prime Shine Detailing - Rửa Xe Ô Tô Tân Bình- Giữ Xe 24/24,slot_shown,ChIJaRNnpqUpdTERc_-eo8TslVY_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000583,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:04+00:00,on_route,ChIJuY52JmcpdTERhgDnRu-RC2s,Tiệm Rửa Xe Út,slot_shown,ChIJuY52JmcpdTERhgDnRu-RC2s_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000584,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:08+00:00,on_route,ChIJuY52JmcpdTERhgDnRu-RC2s,Tiệm Rửa Xe Út,slot_shown,ChIJuY52JmcpdTERhgDnRu-RC2s_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000585,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:12+00:00,on_route,ChIJuY52JmcpdTERhgDnRu-RC2s,Tiệm Rửa Xe Út,slot_shown,ChIJuY52JmcpdTERhgDnRu-RC2s_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000586,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:19+00:00,on_route,ChIJ85Fp_6otdTERGmUNEVAXaBs,Rưa xe Nhựt Linh,slot_shown,ChIJ85Fp_6otdTERGmUNEVAXaBs_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000587,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:23+00:00,on_route,ChIJ85Fp_6otdTERGmUNEVAXaBs,Rưa xe Nhựt Linh,slot_shown,ChIJ85Fp_6otdTERGmUNEVAXaBs_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000588,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:27+00:00,on_route,ChIJ85Fp_6otdTERGmUNEVAXaBs,Rưa xe Nhựt Linh,slot_shown,ChIJ85Fp_6otdTERGmUNEVAXaBs_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000589,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:29+00:00,on_route,ChIJocY7RBwsdTERRio-1BfS-60,Tiệm Rửa Xe Hoàng Uyên,slot_shown,ChIJocY7RBwsdTERRio-1BfS-60_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000590,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:33+00:00,on_route,ChIJocY7RBwsdTERRio-1BfS-60,Tiệm Rửa Xe Hoàng Uyên,slot_shown,ChIJocY7RBwsdTERRio-1BfS-60_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000591,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:37+00:00,on_route,ChIJocY7RBwsdTERRio-1BfS-60,Tiệm Rửa Xe Hoàng Uyên,slot_shown,ChIJocY7RBwsdTERRio-1BfS-60_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000592,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:46+00:00,on_route,ChIJocY7RBwsdTERRio-1BfS-60,Tiệm Rửa Xe Hoàng Uyên,slot_selected,ChIJocY7RBwsdTERRio-1BfS-60_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,True,
slot_evt_000593,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:34+00:00,on_route,ChIJ8cgcDQArdTERJKCORLEdiKk,Cầm đồ 253 & Giữ xe và rửa xe oto 24/24,slot_shown,ChIJ8cgcDQArdTERJKCORLEdiKk_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
slot_evt_000594,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:38+00:00,on_route,ChIJ8cgcDQArdTERJKCORLEdiKk,Cầm đồ 253 & Giữ xe và rửa xe oto 24/24,slot_shown,ChIJ8cgcDQArdTERJKCORLEdiKk_slot_2,2026-03-25T11:00:00+00:00,2026-03-25T11:45:00+00:00,2,False,
slot_evt_000595,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:42+00:00,on_route,ChIJ8cgcDQArdTERJKCORLEdiKk,Cầm đồ 253 & Giữ xe và rửa xe oto 24/24,slot_shown,ChIJ8cgcDQArdTERJKCORLEdiKk_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,False,
slot_evt_000596,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:51+00:00,on_route,ChIJ8cgcDQArdTERJKCORLEdiKk,Cầm đồ 253 & Giữ xe và rửa xe oto 24/24,slot_selected,ChIJ8cgcDQArdTERJKCORLEdiKk_slot_3,2026-03-25T14:00:00+00:00,2026-03-25T14:45:00+00:00,3,True,booking_evt_00059
slot_evt_000597,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:49+00:00,on_route,ChIJlW1eDPYpdTERQ05dcDLl6Uk,Trung Tâm Rửa & Chăm Sóc Xe Minh Dũng,slot_shown,ChIJlW1eDPYpdTERQ05dcDLl6Uk_slot_1,2026-03-24T09:00:00+00:00,2026-03-24T09:45:00+00:00,1,False,
slot_evt_000598,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:53+00:00,on_route,ChIJlW1eDPYpdTERQ05dcDLl6Uk,Trung Tâm Rửa & Chăm Sóc Xe Minh Dũng,slot_shown,ChIJlW1eDPYpdTERQ05dcDLl6Uk_slot_2,2026-03-24T11:00:00+00:00,2026-03-24T11:45:00+00:00,2,False,
slot_evt_000599,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:01:57+00:00,on_route,ChIJlW1eDPYpdTERQ05dcDLl6Uk,Trung Tâm Rửa & Chăm Sóc Xe Minh Dũng,slot_shown,ChIJlW1eDPYpdTERQ05dcDLl6Uk_slot_3,2026-03-24T14:00:00+00:00,2026-03-24T14:45:00+00:00,3,False,
slot_evt_000600,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:02:04+00:00,on_route,ChIJBVGXtx4pdTERLe9VRcHr_Ao,Rửa xe hơi,slot_shown,ChIJBVGXtx4pdTERLe9VRcHr_Ao_slot_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,1,False,
slot_evt_000601,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:02:08+00:00,on_route,ChIJBVGXtx4pdTERLe9VRcHr_Ao,Rửa xe hơi,slot_shown,ChIJBVGXtx4pdTERLe9VRcHr_Ao_slot_2,2026-03-23T11:00:00+00:00,2026-03-23T11:45:00+00:00,2,False,
slot_evt_000602,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:02:12+00:00,on_route,ChIJBVGXtx4pdTERLe9VRcHr_Ao,Rửa xe hơi,slot_shown,ChIJBVGXtx4pdTERLe9VRcHr_Ao_slot_3,2026-03-23T14:00:00+00:00,2026-03-23T14:45:00+00:00,3,False,
slot_evt_000603,route_q_006,search_evt_0018,user_009,session_009_02,2026-03-22T11:02:04+00:00,on_route,ChIJwYnMSAAtdTERnVEwCXlMctE,Rửa xe máy - ô tô,slot_shown,ChIJwYnMSAAtdTERnVEwCXlMctE_slot_1,2026-03-25T09:00:00+00:00,2026-03-25T09:45:00+00:00,1,False,
