record_key,district,page_start,page_position,position,title,type,type_id,type_ids,types,address,phone,website,latitude,longitude,rating,reviews,price,open_state,hours,friday_hours,place_id,provider_id,data_id,data_cid,place_link,reviews_link,photos_link,thumbnail,serpapi_thumbnail,unclaimed_listing,service_options_on_site,query,local_results_state,search_id,google_maps_url,json_endpoint,hl,gl,operating_hours_json,service_options_json,raw_place_json,crawl_date
ChIJx7Jetc4udTERaURpkyVmgdg,quan 1,0,11,11,Tiệm Rửa Xe Dân Trí,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"43 Dân Trí, Phường 6, Tân Bình, Hồ Chí Minh, Việt Nam",N/A,N/A,"10,7846445","106,6586745","4,9",15,N/A,Đang mở cửa · Đóng cửa vào 18:00,Đang mở cửa · Đóng cửa vào 18:00,06:00–18:00,ChIJx7Jetc4udTERaURpkyVmgdg,/g/11c1t51kj4,0x31752eceb55eb2c7:0xd881662593694469,15600862895761081449,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJx7Jetc4udTERaURpkyVmgdg,https://serpapi.com/search.json?data_id=0x31752eceb55eb2c7%3A0xd881662593694469&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752eceb55eb2c7%3A0xd881662593694469&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerTLBT1HBIlXFneN2dUtS1pEjxWC7LLjZAvUO9-F0LXqmYFcvdtdelIb09K5EohM6fOZDk2KBuwE7pbmman4dr4kJGVv5pOYQfD3YoOnDzdZdZdmonPzPZG_nnrEZK1AMiMEYV1=w80-h106-k-no,https://serpapi.com/images/url/At8q93icDcJbcoIwFADQFUWID3zM-AEl-ABEp4qSn04hESrkJpIIjvtzEd1NO-f8vitjlF5YVlONBqWUZcMfmreFBMPBDAoprFJpVGikLXeduj1vj5F3xGtv01wC4LshO5lPrMjtef6YRtGNut0pmaPAji53kQVFxwzjzSa35-GEyCp2rgn162HoPXoyVbkQ3zBm7bjertJuopLscPVHmUzAfzH6T0jYv_Z09QXQEhpiN_6JSZbiZT-zUYVtB9UI5B--RESd,TRUE,,rua xe oto quan 1 ho chi minh,Results for exact spelling,69bdf96f66bc78e67142c518,https://www.google.com/maps/search/rua+xe+oto+quan+1+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/33uf-j-W9LHLWYXpM9NV0A/69bdf96f66bc78e67142c518.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJh49VXwQvdTERteVbwQETYQM,quan 1,0,12,12,Dịch Vụ Rửa Xe 109,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"Chung cư, 109 Cao Đạt, Phường 1, Quận 5, Hồ Chí Minh 700000, Việt Nam",N/A,N/A,"10,7546813","106,6839194",5,14,N/A,Đang mở cửa,Đang mở cửa,N/A,ChIJh49VXwQvdTERteVbwQETYQM,/g/11g9jgxm56,0x31752f045f558f87:0x3611301c15be5b5,243496753114637749,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJh49VXwQvdTERteVbwQETYQM,https://serpapi.com/search.json?data_id=0x31752f045f558f87%3A0x3611301c15be5b5&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752f045f558f87%3A0x3611301c15be5b5&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepxhjptJX00Yq-TNYR6ABu86g6F9WiJ-93pHui2V0Ey2mJf6cic07zh5v8suYkobGgqu9Mp8EJAN9Ss1-0_NRAJrEp6SjGPbJj286FC7k2j9IDWejG08QAgHOrr0c1oSMqMm_l2xL8Toe4=w122-h92-k-no,https://serpapi.com/images/url/XiQ4Z3icBcFdbsIgAADgE2EpOgSTPeBW25G1btbo-mQiYVD6Ay0w3c64C-w2-76_Xx2C85sk6fVyoaxVvYxezsKOQY5hIeyQKOeB8MAnrDixm3R3bVzgHxA2EzhWzQGzbSRY4R09txzQpStii04w-0YD_8SiFXD9ox--iI9NZ6-5miItHck4q2jtUwAv1YHxOXO4NvnblRtE8O5p3SFDX57P0uSQvDNV7OcZitTW5VQOlx7dX8nRytXjLUUIaIpAB0b7Dxy2RKs,TRUE,,rua xe oto quan 1 ho chi minh,Results for exact spelling,69bdf96f66bc78e67142c518,https://www.google.com/maps/search/rua+xe+oto+quan+1+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/33uf-j-W9LHLWYXpM9NV0A/69bdf96f66bc78e67142c518.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJ8wSxnnIvdTER4tuq_TmGSO8,quan 1,0,13,13,Tiệm Rửa Xe F1,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"7 Đ. Vĩnh Hội, Phường 3, Quận 4, Hồ Chí Minh, Việt Nam",+84 987 164 824,N/A,"10,7561315","106,7017288",5,1,N/A,Đang mở cửa · Đóng cửa vào 19:00,Đang mở cửa · Đóng cửa vào 19:00,08:00–19:00,ChIJ8wSxnnIvdTER4tuq_TmGSO8,/g/11y3mg1mr,0x31752f729eb104f3:0xef488639fdaadbe2,17242178757015034850,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJ8wSxnnIvdTER4tuq_TmGSO8,https://serpapi.com/search.json?data_id=0x31752f729eb104f3%3A0xef488639fdaadbe2&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752f729eb104f3%3A0xef488639fdaadbe2&engine=google_maps_photos&hl=vi,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iUrXT8_RYDiU85xOR4YZNQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=332.99536&pitch=0&thumbfov=100,https://serpapi.com/images/url/jK1QdHicHc1RDoIgGADg2_AWoGbTNtZLz7VcbtmLQyT4NxQGJHabrtVtal3g-z5vHaMLe0JC9FLGBWRysEoTNo5jZa0ykjsIWNiJLBmJ-jkNMwdzcHy2MDJo_e1a9U13hLYq13Oz7e6nCxJDLwzIObIguRcaq_QTvR2xcgElVlGkWZ2jF0-sKHJc12WxQw6i0Iyi__KwC8so_QJghDk8,FALSE,,rua xe oto quan 1 ho chi minh,Results for exact spelling,69bdf96f66bc78e67142c518,https://www.google.com/maps/search/rua+xe+oto+quan+1+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/33uf-j-W9LHLWYXpM9NV0A/69bdf96f66bc78e67142c518.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJEfV43q4vdTERoRbWxB-ctVM,quan 1,0,14,14,Rửa xe tự động JetX,Trạm rửa xe hơi tự phục vụ,self_service_car_wash,"self_service_car_wash, car_wash","Trạm rửa xe hơi tự phục vụ, Bãi rửa xe ô tô","22 Trần Cao Vân, Đa Kao, Quận 1, Hồ Chí Minh 70000, Việt Nam",+84 28 7306 0886,http://jetx.vn/,"10,7842565","106,6970667","3,9",25,N/A,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJEfV43q4vdTERoRbWxB-ctVM,/g/11xv7psd0d,0x31752faede78f511:0x53b59c1fc4d616a1,6031898936192931489,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJEfV43q4vdTERoRbWxB-ctVM,https://serpapi.com/search.json?data_id=0x31752faede78f511%3A0x53b59c1fc4d616a1&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752faede78f511%3A0x53b59c1fc4d616a1&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq2xNhyZZdyD8Zu7IygFRNJRXSF4Ld1lX1jU46Wfzlx-DyWCOYN5kw7OAk0pHvGIQZP49BlCa1racP_a2elPSY0kaGrlEIgp7KDkvP22h5_VsxcYTkRmz1kW-7X3EvPaL9ei-ltOVOKvWld=w80-h106-k-no,https://serpapi.com/images/url/bcD82HicBcFZcoIwAADQE0UIoqgz_UBxQR1IsWX7cTIhJm0iQRJZvGMP4G363vuPG9PolWVJPp0wpZikT01bompDazMh6m6xRgOigbb8Q-r39OEMER_LshqDRfn0wpHtkuiY5Jede66gzOHvtzvPbi85gGDMNnERzUTvxb6wm0O3Dz9L5C7XcoNhiwm6YodKdClsgfet3Ias8U6B6JDj8Nk11QMpvkRyf0GRAS-fbjuEz0v6A6SJ0_jUZbL66Bc24NCeAwFq9Q_56kcA,FALSE,,rua xe oto quan 1 ho chi minh,Results for exact spelling,69bdf96f66bc78e67142c518,https://www.google.com/maps/search/rua+xe+oto+quan+1+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/33uf-j-W9LHLWYXpM9NV0A/69bdf96f66bc78e67142c518.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJuc2eU-8rdTERRAGZtIvziVo,quan 1,0,15,15,Cầu Nâng 1 Trụ Rửa Xe Ô Tô TAGORE,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"23 Đường Tân Thới Nhất 8, Tân Thới Nhất, Quận 12, Hồ Chí Minh 700000, Việt Nam",+84 981 794 562,https://tearu.vn/cau-nang-rua-xe-oto/,"10,8269465","106,6090929","3,5",8,N/A,Đang mở cửa · Đóng cửa vào 21:00,Đang mở cửa · Đóng cửa vào 21:00,08:00–21:00,ChIJuc2eU-8rdTERRAGZtIvziVo,/g/11sxznkfjj,0x31752bef539ecdb9:0x5a89f38bb4990144,6524013316578804036,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJuc2eU-8rdTERRAGZtIvziVo,https://serpapi.com/search.json?data_id=0x31752bef539ecdb9%3A0x5a89f38bb4990144&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752bef539ecdb9%3A0x5a89f38bb4990144&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerqIdsD9EhqZi_z0BgOvZf4w6Mt4QHqaCQTMoFJYdTRzgGUlmemp4n7cYlZAogghTPbMcBsc-fS55WlBJ5I3dggsKKQk6CgYhF8M8Cspuhd1_fe3ON9SUPPwIUIabfyiIuVbITm=w148-h92-k-no,https://serpapi.com/images/url/d6A1KnicBcFBjoIwFADQE1VGAQUTF8CMYzUoKGhgY6SUX2Oh4C8SvZ-H8Da-93kLrVucG4YU5giUAsl75HemGs0bPWKqNqBFwpCg4a2O3sDvHS3x1_0TXX49v3582D3yyhqmobbiVXcJ4iRUy3VWJvsX_Key5nVrNTOWydxTACKJipD5yEh1sO2T9Nc2NUsA3Gzi2zSATCyd0Amw7UU5Plfc3G3dQxpFA03ppaieV9ofC5rUi2FsOUS4E3IjjfoCOfBFew,FALSE,,rua xe oto quan 1 ho chi minh,Results for exact spelling,69bdf96f66bc78e67142c518,https://www.google.com/maps/search/rua+xe+oto+quan+1+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/33uf-j-W9LHLWYXpM9NV0A/69bdf96f66bc78e67142c518.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJ4TQNDSgndTERorwB5PIlsgg,quan 1,0,16,16,VinaWash quận 9,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"77 Đ. Đỗ Xuân Hợp, Phước Long B, Thủ Đức, Hồ Chí Minh, Việt Nam",+84 988 579 068,https://vinawash.vn/,"10,8319576","106,7675986","4,7",123,N/A,Đang mở cửa · Đóng cửa vào 18:00,Đang mở cửa · Đóng cửa vào 18:00,07:00–18:00,ChIJ4TQNDSgndTERorwB5PIlsgg,/g/11p9szjt54,0x317527280d0d34e1:0x8b225f2e401bca2,626605023295552674,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJ4TQNDSgndTERorwB5PIlsgg,https://serpapi.com/search.json?data_id=0x317527280d0d34e1%3A0x8b225f2e401bca2&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x317527280d0d34e1%3A0x8b225f2e401bca2&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZgP3Di9lU4ZN6vbaRh_v0ZJmktW1Xsi3qFAvTaLzgBKdAsktQa13C8u8UwB2KmjJOKeNlFpq1yDplk5BVwzpFr4Fcu_4ZwWspuInwrPJ4n80tYuweblXdFnuMsQX0-GA0XSw-=w92-h92-k-no,https://serpapi.com/images/url/VO36W3icDcPbboIwGADgJyoHwQWX7KJoqgPnYJ6QGwPYFKW0lb-lmc-3l9jb6Jd8_3-t1greXZe3gcOkZJwaoEMjhaZCO43sXaYANYDAxasDtlSWLAsW1xnfh-Xmbayrn_Y8emXSd_roF3AN7gSPu2r9YHF6wdDpvPKDeWSivY0naX9LvlO64UTd_d-F4t00PtiHIkNIGnMOS3sEZT6FHbIkFJGnT8bSmhcXIswX5IWHltgrthZ92NkEta8dEvIJ8zBFjQ,FALSE,,rua xe oto quan 1 ho chi minh,Results for exact spelling,69bdf96f66bc78e67142c518,https://www.google.com/maps/search/rua+xe+oto+quan+1+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/33uf-j-W9LHLWYXpM9NV0A/69bdf96f66bc78e67142c518.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJB5zBwLcpdTERT-kp8vHnews,quan 1,0,17,17,"Rửa xe - vá vỏ , Chăm sóc xe , Đồ chơi xe oto - QUANG SƠN AUTO",Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"1687A QL1A, Tân Thới Hiệp, Quận 12, Hồ Chí Minh, Việt Nam",+84 969 673 731,N/A,"10,8605412","106,6471101","4,7",15,N/A,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJB5zBwLcpdTERT-kp8vHnews,/g/11kk7d3vgd,0x317529b7c0c19c07:0xb7be7f1f229e94f,827509982888585551,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJB5zBwLcpdTERT-kp8vHnews,https://serpapi.com/search.json?data_id=0x317529b7c0c19c07%3A0xb7be7f1f229e94f&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x317529b7c0c19c07%3A0xb7be7f1f229e94f&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo5nzM5b_sANp_3waRApZrKZ5VeRdvET51NKutiT-BzTKylAhRUTEM69Fw7qt8v6PIy04yU85VgNiBhdZePmnIJ-BKCCTyKT2_5iO3aWpH_R69x8fqpGPEqRNXKKpTJHeMx9GCrxw=w122-h92-k-no,https://serpapi.com/images/url/qZpmwHicBcFRboIwAADQE1UUVgZL_CgERRsYaSpb-CGIlZJhW2i14AU9g7fZe-8XN0bpL8cZuLfqpOwGdtdsaqUwTJhVK29OpzRoNdAOSktkmYTimcFzrVGuas82BKlqwhUsGbk8Ego3Ob6bnoLoSfEyIE5ONMn8cGc_RxM8_OKwrD-WUwDLLu8jfqlYcROHI4hwHNMFU7eG_bfX_Ki0Jn44B9dR7YtkJPkvxooeU5bN4T6eZru1G9cFPHTBHxDyH1cvRNI,FALSE,,rua xe oto quan 1 ho chi minh,Results for exact spelling,69bdf96f66bc78e67142c518,https://www.google.com/maps/search/rua+xe+oto+quan+1+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/33uf-j-W9LHLWYXpM9NV0A/69bdf96f66bc78e67142c518.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJk40j8kIudTERxtnQif0wKqg,quan 1,0,18,18,Dịch Vụ Rửa Xe 16,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"16 Đ. Số 1, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam",+84 909 389 245,N/A,"10,7350634","106,6545224","4,5",2,N/A,Đang mở cửa,Đang mở cửa,N/A,ChIJk40j8kIudTERxtnQif0wKqg,/g/1hc1dsz_r,0x31752e42f2238d93:0xa82a30fd89d0d9c6,12117551612890765766,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJk40j8kIudTERxtnQif0wKqg,https://serpapi.com/search.json?data_id=0x31752e42f2238d93%3A0xa82a30fd89d0d9c6&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752e42f2238d93%3A0xa82a30fd89d0d9c6&engine=google_maps_photos&hl=vi,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FMIpV164iLmnYsDpI8--fQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=160.48369&pitch=0&thumbfov=100,https://serpapi.com/images/url/7PHIC3icHc1LCsIwFADA22TXfLSUVghuRCjowo3gStI0TR6kyaOJjd7Ga3kbxQvMfN4uZ0w7xlJejMkrmILwND5VqKiN0XqjEBLVcWarYNk95iEo8HtUIcIoj-cer6Kp4TSHWzpg31bVdCF6uGsPJmSZjFq0o7b8xCWO1GIiRbacONltyEsVKRpO63bbdAQhayc5-S9TXKXg_AtD-jjs,TRUE,,rua xe oto quan 1 ho chi minh,Results for exact spelling,69bdf96f66bc78e67142c518,https://www.google.com/maps/search/rua+xe+oto+quan+1+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/33uf-j-W9LHLWYXpM9NV0A/69bdf96f66bc78e67142c518.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJxa8x3tEodTERlTMK1pUYjO4,quan 1,0,19,19,Rửa Xe 192 - Phú Nhuận,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"82 Cù Lao, Phường 2, Phú Nhuận, Hồ Chí Minh 700000, Việt Nam",+84 28 3843 6145,N/A,"10,7967599","106,6878546","3,8",127,N/A,Đang mở cửa · Đóng cửa vào 18:00,Đang mở cửa · Đóng cửa vào 18:00,06:00–18:00,ChIJxa8x3tEodTERlTMK1pUYjO4,/g/11cs32cqj4,0x317528d1de31afc5:0xee8c1895d60a3395,17189140909586527125,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJxa8x3tEodTERlTMK1pUYjO4,https://serpapi.com/search.json?data_id=0x317528d1de31afc5%3A0xee8c1895d60a3395&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x317528d1de31afc5%3A0xee8c1895d60a3395&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKs8fOiYHhue6H6XWdPK4ZF4LebmPdHfXRA40NJ2CKcuy6JLjIJOnN-4kG6A_3WkWRS7Hnad44AV9pEC49uPRD3PQYWMuhsdu264jpyAmHgYeTpjkXceoTuapj12utAAKvCVmR8A=w122-h92-k-no,https://serpapi.com/images/url/LahjenicBcHbboIwGADgJ6rM0lQx2cUfNq3gARnhsBvjSqWCtM3aanxCn8G38fteT-mcsYsguMpw0mndXYW34p9r5YRyE67HoDMWcYtsAKyEuzCpnZ_3l4ZJLyijddVmKfldko34G7OWnescyMcuwXHK_YMmm36d7NUOkWFF4RhWQ5X_zJg6tYRAGZnvmEQ-y7_C7NBUWy9t6zElvXnAyLpGFKYfai504U-mn2LvANJbXI75HD7vU4yRjDAakNJv2TtECg,FALSE,,rua xe oto quan 1 ho chi minh,Results for exact spelling,69bdf96f66bc78e67142c518,https://www.google.com/maps/search/rua+xe+oto+quan+1+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/33uf-j-W9LHLWYXpM9NV0A/69bdf96f66bc78e67142c518.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJpxll1HMvdTERs9PaZvJhiSQ,quan 1,0,20,20,Tiệm Rửa Xe T & T,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"42 Tôn Thất Thuyết, Phường 15, Quận 4, Hồ Chí Minh, Việt Nam",+84 987 171 517,N/A,"10,7534251","106,7055233","3,5",2,N/A,Đang mở cửa · Đóng cửa vào 17:00,Đang mở cửa · Đóng cửa vào 17:00,07:00–17:00,ChIJpxll1HMvdTERs9PaZvJhiSQ,/g/11c57d3p31,0x31752f73d46519a7:0x248961f266dad3b3,2632743150910362547,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJpxll1HMvdTERs9PaZvJhiSQ,https://serpapi.com/search.json?data_id=0x31752f73d46519a7%3A0x248961f266dad3b3&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752f73d46519a7%3A0x248961f266dad3b3&engine=google_maps_photos&hl=vi,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fp0HXtcluKhtxqNJhY3MBg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=299.93408&pitch=0&thumbfov=100,https://serpapi.com/images/url/VO-LYnicHc3BDcIgFADQbbgJtPVQTIiJJ6PRs54MpRRIKHzLb6nbuJbbaFzgvc_bIULeMZZxMgYXbwr41YS8AUVtSjYYBT5TnUa2VAzdPHZR-bAHFZPv5QD8eEMd5rPD9Xk9uXtzOViiu4cO3kSU2ahJO2rLT5xSTy1kUmTLiZOiJi9VZC0EFc2WtwQ8aic5-S9DWmTF-Rei9ToE,TRUE,,rua xe oto quan 1 ho chi minh,Results for exact spelling,69bdf96f66bc78e67142c518,https://www.google.com/maps/search/rua+xe+oto+quan+1+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/33uf-j-W9LHLWYXpM9NV0A/69bdf96f66bc78e67142c518.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJCTQOeB0vdTERFoN_cRNv9QA,quan 1,20,1,21,Rửa Xe Huy Hoàng,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"150 Trần Phú, Phường 4, Quận 5, Hồ Chí Minh, Việt Nam",+84 908 299 265,N/A,"10,7605053","106,6768986","3,2",29,N/A,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJCTQOeB0vdTERFoN_cRNv9QA,/g/11f38wkmpg,0x31752f1d780e3409:0xf56f13717f8316,69083498593354518,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJCTQOeB0vdTERFoN_cRNv9QA,https://serpapi.com/search.json?data_id=0x31752f1d780e3409%3A0xf56f13717f8316&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752f1d780e3409%3A0xf56f13717f8316&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer3YQY_YKukL4q8Kh00eD0HSUUSWEw0gfM74B2-JQmgXziWw4KZan8G1a-7NQD0EpR6di05Ynxvi8hva6dYVBONrxxlbletoIWx9FAS98oPNjGw0xnOqYQk3HmRIHNq9_vcYCK_6g=w137-h92-k-no,https://serpapi.com/images/url/SB8_KXicBcFLcoIwAADQEwWiUD6d6QKVimKxyCimG4ZiTBBIgESS8YKewdv43utJpezFp2m21DII56TFd4HHijOJmTQq3pmkF6ASQJhBdAoUHi2UogLF92ZnD15MIcQrGGXHY5aHCpLrj2sv5mCbduT8qHNlx38l89azErhJuoJhf3AuNfxATE-1R6fSuaDTYp-MWrf_LZZ8k2v_O8h8j_8mt7WCmu0HlDZW1B02UTL4xVShZVw45EvNLBdQfw4awPgb7VBEcA,FALSE,,rua xe oto quan 1 ho chi minh,Results for exact spelling,69bdf96f3d870123aff203d4,https://www.google.com/maps/search/rua+xe+oto+quan+1+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/5-PJWtW4bGGXjoJW9f9sKw/69bdf96f3d870123aff203d4.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJj7geVg4vdTERJ-IfP5JPp2I,quan 1,20,2,22,Rửa Xe H & D,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"hẻm 324 Tôn Thất Thuyết, Phường 1, Quận 4, Hồ Chí Minh, Việt Nam",N/A,N/A,"10,7542324","106,6914323","2,3",3,N/A,N/A,N/A,N/A,ChIJj7geVg4vdTERJ-IfP5JPp2I,/g/11hm46d9z4,0x31752f0e561eb88f:0x62a74f923f1fe227,7108738026370490919,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJj7geVg4vdTERJ-IfP5JPp2I,https://serpapi.com/search.json?data_id=0x31752f0e561eb88f%3A0x62a74f923f1fe227&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752f0e561eb88f%3A0x62a74f923f1fe227&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoX0yRVtwLPivfe0fOnXP90GlzojmUReQzwBVHrJd454X3hcHDTvvif-Z60H5In8OC9tJ5SRkwEP1C1VZNFRYhieHUoPasblcRkFnGy-mvezTIGaTVbTNEvhtA9MsSincGVcKl9=w122-h92-k-no,https://serpapi.com/images/url/iY3slHicBcFZEoIgAADQE5FL2kQzfdgm7UbGWH9FKCZCEwST9-sQ3ab3fl9uzFOPPE_wfq9SqhLsrdmLKmmYND2qWq96akA10F6CSOKYKvwPJsZtstqWzC_3ssign4pOPdoTZofOTQh6re5RHBV9TtEst7YuwWXgo3gph_spNKv4iBs3z4JpQC67BT7zmqGTyq76JihuFjL9gNayLl-m15zc8t3ccpPArT7WkqaErgUcuyAMAYchaIBUfxAWRTA,TRUE,,rua xe oto quan 1 ho chi minh,Results for exact spelling,69bdf96f3d870123aff203d4,https://www.google.com/maps/search/rua+xe+oto+quan+1+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/5-PJWtW4bGGXjoJW9f9sKw/69bdf96f3d870123aff203d4.json,vi,vn,,,,2026-03-21T01:50:47.193Z
